time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-07-18T12:36:37.830Z,35.5661667,-118.333,3.4,1.21,ml,16,116,0.1296,0.09,ci,ci37706263,2017-07-18T20:32:25.069Z,"14km ESE of Lake Isabella, CA",earthquake,0.19,0.83,0.123,8,reviewed,ci,ci
2017-07-18T12:32:37.140Z,32.4206667,-115.2716667,4.08,3.28,ml,35,81,0.02822,0.34,ci,ci37706255,2017-07-18T14:06:01.100Z,"10km NW of Delta, B.C., MX",earthquake,0.48,0.88,0.144,212,reviewed,ci,ci
2017-07-18T12:28:21.950Z,19.1935,-155.3131667,43.619,1.83,md,34,193,0.09092,0.11,hv,hv61840151,2017-07-18T22:03:05.700Z,"17km E of Pahala, Hawaii",earthquake,0.77,0.84,0.036,14,reviewed,hv,hv
2017-07-18T12:23:11.740Z,33.4811667,-116.4473333,12.41,0.99,ml,34,80,0.04584,0.22,ci,ci37706247,2017-07-18T13:40:55.127Z,"22km ESE of Anza, CA",earthquake,0.32,0.66,0.2,27,reviewed,ci,ci
2017-07-18T12:21:37.650Z,38.8260002,-122.8061676,2.49,0.95,md,11,74,0.00401,0.02,nc,nc72841281,2017-07-18T12:30:03.676Z,"6km NW of The Geysers, California",earthquake,0.33,0.73,0.09,2,automatic,nc,nc
2017-07-18T12:12:23.066Z,60.1568,-150.8414,49.7,1.4,ml,,,,0.31,ak,ak16350898,2017-07-18T12:15:33.410Z,"34km SE of Cohoe, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-07-18T12:10:08.050Z,34.5805,-118.0355,7.4,1.12,ml,23,65,0.05351,0.11,ci,ci37706239,2017-07-18T13:41:11.583Z,"6km E of Palmdale, CA",earthquake,0.23,0.56,0.331,26,reviewed,ci,ci
2017-07-18T11:42:14.330Z,19.2243333,-155.3985,33.791,2.68,ml,63,146,0.01313,0.12,hv,hv61840136,2017-07-18T21:20:00.570Z,"8km ENE of Pahala, Hawaii",earthquake,0.36,0.51,0.19,34,reviewed,hv,hv
2017-07-18T11:42:10.978Z,64.7739,-141.3797,1.8,1.4,ml,,,,0.96,ak,ak16350893,2017-07-18T11:49:11.484Z,"12km W of Eagle Village, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-18T11:18:56.940Z,35.0265,-119.0046667,15.62,1.66,ml,35,53,0.1747,0.23,ci,ci37706223,2017-07-18T17:16:33.650Z,"12km NW of Grapevine, CA",earthquake,0.26,0.84,0.101,37,reviewed,ci,ci
2017-07-18T11:09:20.540Z,19.0318,-64.3306,77,2.72,md,3,340,1.1962,0.02,pr,pr2017199008,2017-07-18T16:17:06.973Z,"74km NNE of Road Town, British Virgin Islands",earthquake,4.79,3.79,0.5,2,reviewed,pr,pr
2017-07-18T10:53:42.472Z,60.2614,-140.9752,0.6,1.1,ml,,,,0.33,ak,ak16350447,2017-07-18T11:00:14.138Z,"83km ENE of Cape Yakataga, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-18T10:46:52.010Z,32.8678333,-115.5071667,5.24,1.62,ml,24,81,0.05617,0.21,ci,ci37706215,2017-07-18T17:10:02.692Z,"6km ENE of Imperial, CA",earthquake,0.4,0.48,0.164,31,reviewed,ci,ci
2017-07-18T10:39:32.010Z,54.346,168.986,10,4.4,mb,,146,3.455,0.81,us,us20009xfz,2017-07-18T11:31:54.040Z,"214km ESE of Nikol'skoye, Russia",earthquake,8,2,0.052,105,reviewed,us,us
2017-07-18T10:31:28.610Z,32.9363333,-115.5276667,9.75,1.51,ml,28,78,0.04451,0.22,ci,ci37706207,2017-07-18T17:04:25.237Z,"5km S of Brawley, CA",earthquake,0.31,0.55,0.198,28,reviewed,ci,ci
2017-07-18T10:15:49.413Z,59.8002,-136.8383,4.2,2.6,ml,,,,0.82,ak,ak16350438,2017-07-18T10:20:43.754Z,"94km WNW of Skagway, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-18T10:07:11.990Z,44.7295,-74.6421667,6,2.09,ml,16,71,0.1467,0.24,ld,ld60138406,2017-07-18T11:41:32.100Z,"27km ENE of Potsdam, New York",earthquake,0.36,31.61,0.265,14,reviewed,ld,ld
2017-07-18T10:06:25.860Z,37.5485001,-118.8326645,0.25,1.7,md,16,162,0.04155,0.02,nc,nc72841151,2017-07-18T11:03:04.499Z,"16km SE of Mammoth Lakes, California",earthquake,0.37,2.08,0.12,15,automatic,nc,nc
2017-07-18T10:00:41.600Z,18.407,-64.1766,84,2.27,md,3,352,1.1104,0.23,pr,pr2017199007,2017-07-18T12:10:24.540Z,"46km E of Road Town, British Virgin Islands",earthquake,10.64,2.47,0.03,3,reviewed,pr,pr
2017-07-18T09:48:57.500Z,18.1681,-68.1531,56,3.04,md,6,331,0.7078,0.35,pr,pr2017199006,2017-07-18T13:25:12.930Z,"52km SSE of Punta Cana, Dominican Republic",earthquake,3.76,5.67,0.08,6,reviewed,pr,pr
2017-07-18T09:45:53.500Z,46.8746667,-112.5426667,10.41,2.13,ml,23,82,0.049,0.2,mb,mb80233389,2017-07-18T17:10:59.780Z,"13km SE of Lincoln, Montana",earthquake,0.4,0.59,0.29,6,reviewed,mb,mb
2017-07-18T09:42:58.290Z,19.406,-155.3233333,6.018,1.76,ml,46,40,0.01451,0.11,hv,hv61840036,2017-07-18T20:07:31.370Z,"9km WSW of Volcano, Hawaii",earthquake,0.24,0.49,0.18,21,reviewed,hv,hv
2017-07-18T09:42:48.910Z,37.5320015,-118.8239975,0.63,1.38,md,11,183,0.05807,0.02,nc,nc72841136,2017-07-18T10:37:01.438Z,"18km SE of Mammoth Lakes, California",earthquake,0.44,2.31,0.11,11,automatic,nc,nc
2017-07-18T09:41:56.672Z,60.4626,-143.5172,0.6,2,ml,,,,0.76,ak,ak16349987,2017-07-18T09:49:11.909Z,"74km NW of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-18T09:34:10.460Z,54.2279,169.1578,10,4.1,mb,,131,3.313,0.79,us,us20009xf6,2017-07-18T11:48:39.040Z,"230km ESE of Nikol'skoye, Russia",earthquake,4.2,2,0.064,67,reviewed,us,us
2017-07-18T09:23:41.250Z,46.5337,-66.9301,11.64,2,ml,,104,0.763,0.37,us,us20009xts,2017-07-19T05:38:19.040Z,"New Brunswick, Canada",earthquake,1.9,8.5,0.128,8,reviewed,us,us
2017-07-18T09:20:54.120Z,19.2225,-155.4006667,33.741,2.34,ml,47,146,0.01522,0.11,hv,hv61840026,2017-07-18T22:13:45.930Z,"8km ENE of Pahala, Hawaii",earthquake,0.44,0.6,0.175,13,reviewed,hv,hv
2017-07-18T09:12:35.527Z,69.1647,-144.7704,0,1.8,ml,,,,0.93,ak,ak16349982,2017-07-18T09:19:40.909Z,"116km SSW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-07-18T09:02:03.710Z,19.2191667,-155.4078333,32.694,1.72,md,26,144,0.02069,0.09,hv,hv61840021,2017-07-18T23:49:40.160Z,"Hawaii region, Hawaii",earthquake,0.51,0.82,0.076,14,reviewed,hv,hv
2017-07-18T08:51:29.650Z,19.4058333,-155.3255,5.208,2.01,ml,37,44,0.01436,0.1,hv,hv61839981,2017-07-18T19:44:15.660Z,"9km WSW of Volcano, Hawaii",earthquake,0.25,0.52,0.216,7,reviewed,hv,hv
2017-07-18T08:40:34.250Z,53.0291,171.5871,23.28,4.2,mb,,176,1.553,0.7,us,us20009xdt,2017-07-18T08:56:13.040Z,"109km WNW of Attu Station, Alaska",earthquake,12.4,7.9,0.082,41,reviewed,us,us
2017-07-18T08:29:12.530Z,60.496,-152.1656,81.3,3.3,ml,,,,0.67,ak,ak16349955,2017-07-18T17:50:24.612Z,"31km E of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-07-18T08:07:37.130Z,37.470665,-118.8349991,3.05,1.63,md,22,175,0.09175,0.03,nc,nc72841081,2017-07-18T08:17:03.109Z,"23km SSE of Mammoth Lakes, California",earthquake,0.39,0.91,0.18,19,automatic,nc,nc
2017-07-18T08:00:41.720Z,38.8424988,-122.831337,1.39,1.2,md,15,88,0.005074,0.02,nc,nc72841071,2017-07-18T08:10:04.096Z,"9km WNW of Cobb, California",earthquake,0.25,0.42,0.11,4,automatic,nc,nc
2017-07-18T08:00:01.120Z,54.052,168.9618,10,4.1,mb,,153,3.35,0.51,us,us20009xci,2017-07-18T08:14:42.040Z,"230km ESE of Nikol'skoye, Russia",earthquake,12.3,1.9,0.116,20,reviewed,us,us
2017-07-18T07:55:20.408Z,60.0317,-151.415,35,1.8,ml,,,,0.64,ak,ak16349514,2017-07-18T08:03:38.295Z,"33km NNW of Fritz Creek, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-18T07:50:55.620Z,38.8411674,-122.8304977,1.7,1.13,md,15,108,0.00467,0.03,nc,nc72841051,2017-07-18T07:59:03.071Z,"9km WNW of Cobb, California",earthquake,0.27,0.41,0.08,4,automatic,nc,nc
2017-07-18T07:50:35.380Z,17.9586,-67.0106,9,1.64,md,3,307,0.0353,0.09,pr,pr2017199005,2017-07-18T12:09:37.286Z,"4km ESE of La Parguera, Puerto Rico",earthquake,0.98,0.92,0.21,3,reviewed,pr,pr
2017-07-18T07:50:23.050Z,32.019,-116.2041667,18.14,2.55,ml,21,100,0.2181,0.18,ci,ci37706159,2017-07-18T16:03:22.106Z,"43km ENE of Ensenada, B.C., MX",earthquake,0.28,0.7,0.115,73,reviewed,ci,ci
2017-07-18T07:48:32.670Z,47.8856667,-119.359,-0.87,1.27,ml,9,166,0.1865,0.09,uw,uw61282907,2017-07-18T17:29:28.980Z,"27km ESE of Bridgeport, Washington",explosion,0.63,31.61,0.164,10,reviewed,uw,uw
2017-07-18T07:48:20.940Z,38.8451653,-122.8273315,1.94,2.32,md,43,55,0.009148,0.04,nc,nc72841046,2017-07-18T10:11:05.364Z,"9km WNW of Cobb, California",earthquake,0.15,0.23,0.19,24,automatic,nc,nc
2017-07-18T07:45:09.030Z,38.8436661,-122.8274994,1.87,2.54,md,46,53,0.008038,0.05,nc,nc72841036,2017-07-18T09:55:02.337Z,"9km WNW of Cobb, California",earthquake,0.16,0.23,0.2,25,automatic,nc,nc
2017-07-18T07:42:02.005Z,61.4202,-154.1012,2.7,1.3,ml,,,,0.72,ak,ak16349512,2017-07-18T07:55:45.103Z,"127km NW of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-07-18T07:38:40.080Z,37.4751663,-118.838501,1.56,1.28,md,15,185,0.09378,0.03,nc,nc72841026,2017-07-18T07:49:02.058Z,"22km SSE of Mammoth Lakes, California",earthquake,0.54,1.41,0.13,13,automatic,nc,nc
2017-07-18T07:36:55.230Z,37.4749985,-118.836998,2.71,1.58,md,22,173,0.09262,0.03,nc,nc72841021,2017-07-18T07:46:03.048Z,"22km SSE of Mammoth Lakes, California",earthquake,0.39,0.93,0.22,19,automatic,nc,nc
2017-07-18T07:35:32.700Z,38.8191681,-122.8181686,2.22,1.1,md,17,63,0.007602,0.03,nc,nc72841016,2017-07-18T09:40:04.290Z,"7km NW of The Geysers, California",earthquake,0.24,0.37,0.09,4,automatic,nc,nc
2017-07-18T07:15:49.030Z,19.2203333,-155.4025,33.041,2.13,ml,31,147,0.01772,0.11,hv,hv61839946,2017-07-18T22:35:36.230Z,"8km ENE of Pahala, Hawaii",earthquake,0.58,0.81,0.104,8,reviewed,hv,hv
2017-07-18T07:14:04.520Z,17.9953,-68.1678,27,2.98,md,3,328,0.791,0.16,pr,pr2017199004,2017-07-18T12:09:18.382Z,"63km SE of Boca de Yuma, Dominican Republic",earthquake,1.76,11.3,0.01,3,reviewed,pr,pr
2017-07-18T07:12:46.440Z,19.0998333,-155.4696667,37.957,1.7,md,7,265,0.05574,0.05,hv,hv61839936,2017-07-18T22:24:56.190Z,"11km S of Pahala, Hawaii",earthquake,1.44,2.28,0.052,5,reviewed,hv,hv
2017-07-18T07:11:45.880Z,37.5951653,-118.9328308,0.39,1.55,md,20,150,0.02192,0.05,nc,nc72840996,2017-07-18T07:18:03.003Z,"6km SSE of Mammoth Lakes, California",earthquake,0.34,0.6,0.21,18,automatic,nc,nc
2017-07-18T07:09:43.040Z,17.9808,-68.1333,61,4.3,mb,21,244,0.588,0.78,pr,pr2017199001,2017-07-18T08:12:37.701Z,"67km SE of Punta Cana, Dominican Republic",earthquake,4.75,5.97,0.16,18,reviewed,pr,pr
2017-07-18T06:56:51.800Z,38.3455,-118.9198,7.9,1.9,ml,23,85.68,0.165,0.1741,nn,nn00596385,2017-07-19T02:36:45.040Z,"29km ENE of Bridgeport, California",earthquake,,3.6,0.28,9,reviewed,nn,nn
2017-07-18T06:50:25.047Z,60.3823,-146.7722,20.4,1.3,ml,,,,1.06,ak,ak16349068,2017-07-18T06:56:05.564Z,"58km WSW of Cordova, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-18T06:30:57.910Z,37.074,-97.984,7.61,1.86,ml,15,86,0.09579,0.02,ismpkansas,ismpkansas70231088,2017-07-19T01:20:36.380Z,"Kansas",earthquake,0.16,0.32,0.148,17,reviewed,ismp,ismp
2017-07-18T06:29:34.950Z,19.3568333,-155.318,31.723,1.61,md,30,70,0.02642,0.1,hv,hv61839836,2017-07-18T23:27:47.510Z,"Hawaii region, Hawaii",earthquake,0.64,0.89,0.085,15,reviewed,hv,hv
2017-07-18T06:25:20.260Z,37.4934998,-118.8679962,0.93,1.47,md,8,201,0.1165,0.03,nc,nc72840966,2017-07-18T08:05:03.094Z,"19km SSE of Mammoth Lakes, California",earthquake,1.68,4.28,0.07,7,automatic,nc,nc
2017-07-18T06:15:57.700Z,33.1331667,-115.6466667,9.22,1.33,ml,36,66,0.05128,0.2,ci,ci37706095,2017-07-18T15:45:47.963Z,"11km NNW of Westmorland, CA",earthquake,0.24,0.43,0.152,24,reviewed,ci,ci
2017-07-18T06:02:39.550Z,55.2495,167.0849,10,5.3,mb,,62,4.849,0.84,us,us20009xb7,2017-07-18T06:21:59.040Z,"69km E of Nikol'skoye, Russia",earthquake,8.3,1.8,0.024,600,reviewed,us,us
2017-07-18T05:58:17.170Z,-7.106,107.6296,24.5,4.1,mb,,119,2.79,0.43,us,us20009xps,2017-07-18T21:04:31.791Z,"8km SE of Banjaran, Indonesia",earthquake,9.5,6.3,0.235,6,reviewed,us,us
2017-07-18T05:44:09.500Z,33.0636667,-115.5628333,10.62,1.55,ml,32,52,0.02998,0.24,ci,ci37706079,2017-07-18T15:15:35.552Z,"6km ENE of Westmorland, CA",earthquake,0.26,0.41,0.189,35,reviewed,ci,ci
2017-07-18T05:29:43.690Z,37.472168,-118.8361664,2.72,1.78,md,26,120,0.0924,0.04,nc,nc72840931,2017-07-18T06:44:02.925Z,"22km SSE of Mammoth Lakes, California",earthquake,0.34,1.07,0.15,23,automatic,nc,nc
2017-07-18T05:24:16.916Z,38.7714,-119.5593,9.9,1.1,ml,13,61.15,0.129,0.1576,nn,nn00596375,2017-07-19T02:36:33.884Z,"18km W of Smith Valley, Nevada",earthquake,,2,0.41,6,reviewed,nn,nn
2017-07-18T05:12:02.440Z,33.8648333,-117.8985,9.96,0.95,ml,34,138,0.02112,0.21,ci,ci37706063,2017-07-18T15:10:31.345Z,"3km WSW of Placentia, CA",earthquake,0.37,0.51,0.155,14,reviewed,ci,ci
2017-07-18T04:48:24.550Z,53.6242,170.9643,41,4.1,ml,,,,1.15,ak,ak16348587,2017-07-18T17:29:04.178Z,"171km WNW of Attu Station, Alaska",earthquake,,5149,,,reviewed,ak,ak
2017-07-18T04:38:07.720Z,19.2868333,-155.205,8.841,2.26,md,52,146,0.01938,0.12,hv,hv61839706,2017-07-18T20:56:05.406Z,"16km SSE of Volcano, Hawaii",earthquake,0.29,0.4,0.108,17,reviewed,hv,hv
2017-07-18T04:37:26.690Z,61.243,-146.761,12.6,2.4,ml,,,,0.66,ak,ak16348247,2017-07-18T04:42:28.055Z,"25km WNW of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-18T04:30:36.105Z,59.7597,-151.4703,47.7,2.2,ml,,,,0.71,ak,ak16348243,2017-07-18T04:42:28.351Z,"10km WNW of Fritz Creek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-07-18T04:26:23.720Z,18.7621,-64.3951,8,2.18,md,3,338,0.9971,0.13,pr,pr2017199003,2017-07-18T09:23:31.860Z,"44km NNE of Road Town, British Virgin Islands",earthquake,8.79,9.81,0.09,2,reviewed,pr,pr
2017-07-18T04:17:59.440Z,19.4288333,-155.6153333,3.612,1.27,md,12,135,0.02578,0.1,hv,hv61839686,2017-07-18T23:36:28.780Z,"Hawaii region, Hawaii",earthquake,0.53,0.64,0.171,5,reviewed,hv,hv
2017-07-18T04:07:44.120Z,18.3018,-64.7778,25,2.29,md,3,245,0.5047,0.02,pr,pr2017199002,2017-07-18T09:23:20.428Z,"16km ESE of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.5,0.77,0.56,2,reviewed,pr,pr
2017-07-18T03:51:05.513Z,60.9705,-147.5199,0,1.8,ml,,,,0.64,ak,ak16348134,2017-07-18T03:55:52.186Z,"65km WSW of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-18T03:50:50.980Z,44.1122,-69.3982,12.6,1.8,ml,,183,0.49,0.7,us,us20009xtw,2017-07-19T05:48:42.040Z,"Maine",earthquake,3.3,9.2,0.128,8,reviewed,us,us
2017-07-18T03:48:06.070Z,36.4365,-89.5371667,9.35,1.66,md,17,84,0.04984,0.05,nm,nm60202481,2017-07-18T13:04:37.740Z,"8km NW of Tiptonville, Tennessee",earthquake,0.35,0.67,0.118,11,reviewed,nm,nm
2017-07-18T03:27:59.103Z,64.4074,-151.6828,18.6,2.1,ml,,,,0.85,ak,ak16347796,2017-07-18T03:34:35.456Z,"82km SW of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-07-18T03:22:49.010Z,44.2416667,-110.7835,4.41,1.4,md,8,115,0.03298,0.24,uu,uu60217502,2017-07-18T19:02:29.270Z,"24km S of Old Faithful Geyser, Wyoming",earthquake,0.72,0.9,0.319,5,reviewed,uu,uu
2017-07-18T03:15:43.210Z,33.2116667,-115.5701667,3.39,1.58,ml,30,92,0.05116,0.24,ci,ci37706039,2017-07-18T14:36:56.277Z,"6km WSW of Niland, CA",earthquake,0.3,0.36,0.205,36,reviewed,ci,ci
2017-07-18T02:56:10.750Z,37.6305008,-118.9053345,5.96,1.17,md,11,49,0.004823,0.02,nc,nc72840876,2017-07-18T03:42:02.415Z,"6km ESE of Mammoth Lakes, California",earthquake,0.65,0.55,0.12,10,automatic,nc,nc
2017-07-18T02:41:14.610Z,61.45,-151.4818,84.9,1.9,ml,,,,0.65,ak,ak16347681,2017-07-18T02:47:02.258Z,"81km W of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-18T02:36:53.327Z,59.4383,-152.7309,68.7,3.1,ml,,,,0.62,ak,ak16347668,2017-07-18T02:50:15.954Z,"63km SW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-18T02:34:34.551Z,61.1592,-148.3965,23,2,ml,,,,0.62,ak,ak16347662,2017-07-18T17:27:36.764Z,"45km NNE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-07-18T02:32:30.360Z,36.6221,-98.4302,5,3.6,mb_lg,,30,0.24,0.56,us,us20009x85,2017-07-18T11:05:30.547Z,"16km SSW of Cherokee, Oklahoma",earthquake,3,2,0.054,90,reviewed,us,us
2017-07-18T02:24:37.883Z,60.5553,-150.8296,36.1,1.7,ml,,,,1.15,ak,ak16347644,2017-07-18T02:33:10.797Z,"4km WNW of Sterling, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-07-18T02:10:08.841Z,62.0493,-145.2326,15.4,2.1,ml,,,,0.85,ak,ak16347314,2017-07-18T02:14:32.503Z,"17km ESE of Glennallen, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-07-18T02:05:19.850Z,-16.4015,-73.6031,44.05,6.4,mww,,66,3.678,1.19,us,us20009x7r,2017-07-19T00:17:11.163Z,"98km WNW of Camana, Peru",earthquake,7.6,6.1,0.071,19,reviewed,us,us
2017-07-18T01:51:37.270Z,55.3532,166.6772,10,5.1,mb,,120,5.103,0.75,us,us20009x7m,2017-07-18T02:00:08.040Z,"47km ENE of Nikol'skoye, Russia",earthquake,6.4,2,0.061,87,reviewed,us,us
2017-07-18T01:47:11.145Z,61.1481,-148.4049,20,3.2,ml,,,,0.64,ak,ak16347188,2017-07-18T17:29:45.135Z,"44km NNE of Whittier, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-07-18T01:32:53.914Z,58.8885,-152.1053,59,2.7,ml,,,,0.72,ak,ak16347166,2017-07-18T02:04:26.218Z,"89km SSW of Homer, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2017-07-18T01:28:24.290Z,38.841835,-122.8300018,1.67,1.05,md,12,86,0.005372,0.01,nc,nc72840861,2017-07-18T01:38:03.109Z,"9km WNW of Cobb, California",earthquake,0.33,0.58,,1,automatic,nc,nc
2017-07-18T01:09:41.870Z,18.4116,-66.1681,115,3.09,md,15,211,0.1329,0.15,pr,pr2017199000,2017-07-18T04:43:47.943Z,"1km NW of Bayamon, Puerto Rico",earthquake,1.72,0.77,0.04,13,reviewed,pr,pr
2017-07-18T01:06:36.480Z,53.748,170.2139,10,5,mb,,102,2.549,1.05,us,us20009x6j,2017-07-18T01:40:02.040Z,"222km WNW of Attu Station, Alaska",earthquake,10.1,1.8,0.035,266,reviewed,us,us
2017-07-18T01:03:05.490Z,55.0535,167.3228,10,4.6,mb,,94,4.636,1.3,us,us20009x6c,2017-07-18T02:20:01.040Z,"86km E of Nikol'skoye, Russia",earthquake,6.3,1.9,0.053,106,reviewed,us,us
2017-07-18T00:51:20.560Z,54.2474,168.8821,34.22,4.4,mb,,129,3.469,0.76,us,us20009x5y,2017-07-18T01:20:56.040Z,"213km ESE of Nikol'skoye, Russia",earthquake,9.1,6.2,0.049,120,reviewed,us,us
2017-07-18T00:46:26.410Z,52.7075,167.0497,13.04,4.4,mb,,191,4.288,0.81,us,us20009x5r,2017-07-18T01:08:59.040Z,"285km SSE of Nikol'skoye, Russia",earthquake,15,8.7,0.082,43,reviewed,us,us
2017-07-18T00:28:13.910Z,44.7595,-110.9971667,4.89,1.4,ml,9,138,0.006409,0.1,uu,uu60217447,2017-07-18T21:21:38.700Z,"13km NE of West Yellowstone, Montana",earthquake,0.63,0.4,0.267,2,reviewed,uu,uu
2017-07-18T00:26:24.800Z,54.0881,169.4102,10,5.3,mb,,133,6.501,0.55,us,us20009x5b,2017-07-18T08:29:07.395Z,"252km ESE of Nikol'skoye, Russia",earthquake,10.4,1.9,0.06,92,reviewed,us,us
2017-07-18T00:17:04.077Z,64.801,-149.0312,15.3,2.2,ml,,,,0.54,ak,ak16346669,2017-07-18T02:16:13.300Z,"25km N of North Nenana, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-07-18T00:14:08.161Z,61.6767,-147.719,20,2.3,ml,,,,0.98,ak,ak16346662,2017-07-18T02:15:25.251Z,"61km ESE of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-07-18T00:11:09.230Z,37.4743347,-118.8351669,2.82,1.4,md,11,194,0.09127,0.02,nc,nc72840841,2017-07-18T00:19:02.097Z,"22km SSE of Mammoth Lakes, California",earthquake,0.61,1.36,0.21,10,automatic,nc,nc
2017-07-18T00:03:44.780Z,33.662,-116.7516667,14.56,1.33,ml,39,33,0.05816,0.11,ci,ci37705895,2017-07-18T00:21:50.920Z,"9km SSW of Idyllwild, CA",earthquake,0.15,0.23,0.101,27,reviewed,ci,ci
2017-07-17T23:59:48.730Z,40.8525,78.8825,30.63,4.5,mb,,76,1.685,1.32,us,us20009x4v,2017-07-18T00:59:46.040Z,"120km WSW of Aksu, China",earthquake,5.7,2.9,0.312,3,reviewed,us,us
2017-07-17T23:57:43.630Z,53.2642,171.4172,23.4,5.2,mb,,57,1.709,1.17,us,us20009x5d,2017-07-18T00:44:39.353Z,"127km WNW of Attu Station, Alaska",earthquake,9.4,4.3,0.03,365,reviewed,us,us
2017-07-17T23:52:49.110Z,53.2271,171.9023,24.9,5.1,mb,,44,1.42,0.82,us,us20009x4p,2017-07-18T00:15:25.040Z,"95km WNW of Attu Station, Alaska",earthquake,7.7,4.5,0.056,104,reviewed,us,us
2017-07-17T23:49:29.920Z,54.3255,169.334,22.87,5.1,mb,,95,3.263,0.77,us,us20009x4l,2017-07-18T05:33:01.040Z,"235km ESE of Nikol'skoye, Russia",earthquake,9.4,5,0.032,316,reviewed,us,us
2017-07-17T23:47:10.290Z,37.4726677,-118.8379974,1.72,1.76,md,17,120,0.09375,0.02,nc,nc72840826,2017-07-17T23:53:02.420Z,"22km SSE of Mammoth Lakes, California",earthquake,0.3,1.84,0.3,14,automatic,nc,nc
2017-07-17T23:34:13.870Z,54.4715,168.8148,10.99,7.7,mww,,13,3.6,0.7,us,us20009x42,2017-07-18T17:05:17.087Z,"198km ESE of Nikol'skoye, Russia",earthquake,7.1,3.2,0.058,29,reviewed,us,us
2017-07-17T23:30:18.134Z,63.1181,-150.5809,120.5,2.5,ml,,,,0.58,ak,ak16346215,2017-07-17T23:35:27.386Z,"87km WSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-07-17T23:25:15.250Z,19.209,-66.829,16,3.14,md,15,255,0.7934,0.26,pr,pr2017198018,2017-07-18T03:12:47.040Z,"70km N of Hatillo, Puerto Rico",earthquake,2.21,4.77,0.12,11,reviewed,pr,pr
2017-07-17T23:18:07.090Z,45.6868333,-122.4175,-0.9,1.21,ml,9,229,0.2457,0.24,uw,uw61282772,2017-07-18T01:57:38.960Z,"5km NNW of Fern Prairie, Washington",explosion,1.71,31.61,0.178,8,reviewed,uw,uw
2017-07-17T23:16:37.750Z,38.8138351,-122.8170013,2.44,1.12,md,14,121,0.01073,0.03,nc,nc72840806,2017-07-17T23:27:04.370Z,"6km NW of The Geysers, California",earthquake,0.29,0.54,0.06,6,automatic,nc,nc
2017-07-17T23:13:04.721Z,38.3983,-118.8767,8.9,1,ml,6,161.07,0.327,0.1057,nn,nn00596511,2017-07-19T00:09:13.072Z,"Nevada",earthquake,,54.7,0,1,reviewed,nn,nn
2017-07-17T23:05:00.672Z,65.0272,-147.2213,0,1.1,ml,,,,0.93,ak,ak16345918,2017-07-17T23:09:31.141Z,"29km NNE of Badger, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-07-17T23:02:31.217Z,38.3726,-118.9076,6.7,1.2,ml,14,79.2,0.14,0.1338,nn,nn00596338,2017-07-17T23:32:20.349Z,"29km SW of Hawthorne, Nevada",earthquake,,1.8,0.32,4,reviewed,nn,nn
2017-07-17T22:36:54.170Z,41.6635,46.1227,53.52,4.1,mb,,81,1.84,1.09,us,us20009x3t,2017-07-17T23:08:39.040Z,"13km ENE of Tsnori, Georgia",earthquake,8.5,8.5,0.123,18,reviewed,us,us
2017-07-17T22:32:07.140Z,36.9376667,-121.6825,11.34,3.07,ml,118,55,0.01785,0.15,nc,nc72840786,2017-07-19T06:37:10.563Z,"4km ESE of Interlaken, California",earthquake,0.14,0.26,0.192,38,reviewed,nc,nc
2017-07-17T22:29:49.080Z,47.7343333,-122.3665,20.14,1.57,ml,20,50,0.3405,0.19,uw,uw61282757,2017-07-17T23:17:41.780Z,"3km SW of Shoreline, Washington",earthquake,0.38,1.48,0.215,14,reviewed,uw,uw
